5964,7026c5964,7026
> ID:11, Address:0, Data:82, Time:7696
> ID:10, Address:0, Data:2, Time:7697
> ID:11, Address:0, Data:84, Time:7698
> ID:10, Address:0, Data:2, Time:7699
> ID:11, Address:0, Data:104, Time:7700
> ID:10, Address:0, Data:2, Time:7701
> ID:11, Address:0, Data:182, Time:7702
> ID:10, Address:0, Data:1, Time:7703
> ID:11, Address:0, Data:183, Time:7704
> ID:10, Address:0, Data:2, Time:7705
> ID:11, Address:0, Data:206, Time:7706
> ID:10, Address:0, Data:2, Time:7707
> ID:11, Address:0, Data:231, Time:7708
> ID:10, Address:0, Data:2, Time:7709
> ID:11, Address:0, Data:250, Time:7710
> ID:10, Address:0, Data:1, Time:7711
> ID:8, Address:0, Data:3431, Time:7712
> ID:9, Address:0, Data:3433, Time:7713
> ID:11, Address:0, Data:10, Time:7714
> ID:10, Address:0, Data:1, Time:7715
> ID:11, Address:0, Data:75, Time:7716
> ID:10, Address:0, Data:2, Time:7717
> ID:8, Address:0, Data:3433, Time:7718
> ID:9, Address:0, Data:3453, Time:7719
> ID:11, Address:0, Data:1, Time:7720
> ID:10, Address:0, Data:2, Time:7721
> ID:11, Address:0, Data:10, Time:7722
> ID:10, Address:0, Data:1, Time:7723
> ID:11, Address:0, Data:45, Time:7724
> ID:10, Address:0, Data:2, Time:7725
> ID:11, Address:0, Data:56, Time:7726
> ID:10, Address:0, Data:1, Time:7727
> ID:11, Address:0, Data:74, Time:7728
> ID:10, Address:0, Data:2, Time:7729
> ID:11, Address:0, Data:75, Time:7730
> ID:10, Address:0, Data:2, Time:7731
> ID:11, Address:0, Data:87, Time:7732
> ID:10, Address:0, Data:1, Time:7733
> ID:11, Address:0, Data:96, Time:7734
> ID:10, Address:0, Data:2, Time:7735
> ID:11, Address:0, Data:105, Time:7736
> ID:10, Address:0, Data:2, Time:7737
> ID:11, Address:0, Data:113, Time:7738
> ID:10, Address:0, Data:2, Time:7739
> ID:11, Address:0, Data:116, Time:7740
> ID:10, Address:0, Data:2, Time:7741
> ID:11, Address:0, Data:145, Time:7742
> ID:10, Address:0, Data:1, Time:7743
> ID:11, Address:0, Data:161, Time:7744
> ID:10, Address:0, Data:2, Time:7745
> ID:11, Address:0, Data:207, Time:7746
> ID:10, Address:0, Data:2, Time:7747
> ID:11, Address:0, Data:214, Time:7748
> ID:10, Address:0, Data:2, Time:7749
> ID:11, Address:0, Data:220, Time:7750
> ID:10, Address:0, Data:1, Time:7751
> ID:11, Address:0, Data:221, Time:7752
> ID:10, Address:0, Data:1, Time:7753
> ID:11, Address:0, Data:231, Time:7754
> ID:10, Address:0, Data:2, Time:7755
> ID:11, Address:0, Data:237, Time:7756
> ID:10, Address:0, Data:2, Time:7757
> ID:11, Address:0, Data:240, Time:7758
> ID:10, Address:0, Data:1, Time:7759
> ID:8, Address:0, Data:3453, Time:7760
> ID:9, Address:0, Data:3552, Time:7761
> ID:11, Address:0, Data:1, Time:7762
> ID:10, Address:0, Data:2, Time:7763
> ID:11, Address:0, Data:3, Time:7764
> ID:10, Address:0, Data:2, Time:7765
> ID:11, Address:0, Data:5, Time:7766
> ID:10, Address:0, Data:2, Time:7767
> ID:11, Address:0, Data:7, Time:7768
> ID:10, Address:0, Data:3, Time:7769
> ID:11, Address:0, Data:8, Time:7770
> ID:10, Address:0, Data:1, Time:7771
> ID:11, Address:0, Data:9, Time:7772
> ID:10, Address:0, Data:1, Time:7773
> ID:11, Address:0, Data:10, Time:7774
> ID:10, Address:0, Data:1, Time:7775
> ID:11, Address:0, Data:11, Time:7776
> ID:10, Address:0, Data:2, Time:7777
> ID:11, Address:0, Data:19, Time:7778
> ID:10, Address:0, Data:2, Time:7779
> ID:11, Address:0, Data:20, Time:7780
> ID:10, Address:0, Data:2, Time:7781
> ID:11, Address:0, Data:21, Time:7782
> ID:10, Address:0, Data:2, Time:7783
> ID:11, Address:0, Data:26, Time:7784
> ID:10, Address:0, Data:2, Time:7785
> ID:11, Address:0, Data:27, Time:7786
> ID:10, Address:0, Data:2, Time:7787
> ID:11, Address:0, Data:29, Time:7788
> ID:10, Address:0, Data:1, Time:7789
> ID:11, Address:0, Data:31, Time:7790
> ID:10, Address:0, Data:1, Time:7791
> ID:11, Address:0, Data:32, Time:7792
> ID:10, Address:0, Data:2, Time:7793
> ID:11, Address:0, Data:34, Time:7794
> ID:10, Address:0, Data:2, Time:7795
> ID:11, Address:0, Data:39, Time:7796
> ID:10, Address:0, Data:2, Time:7797
> ID:11, Address:0, Data:40, Time:7798
> ID:10, Address:0, Data:2, Time:7799
> ID:11, Address:0, Data:43, Time:7800
> ID:10, Address:0, Data:2, Time:7801
> ID:11, Address:0, Data:45, Time:7802
> ID:10, Address:0, Data:2, Time:7803
> ID:11, Address:0, Data:47, Time:7804
> ID:10, Address:0, Data:2, Time:7805
> ID:11, Address:0, Data:51, Time:7806
> ID:10, Address:0, Data:2, Time:7807
> ID:11, Address:0, Data:56, Time:7808
> ID:10, Address:0, Data:1, Time:7809
> ID:11, Address:0, Data:59, Time:7810
> ID:10, Address:0, Data:2, Time:7811
> ID:11, Address:0, Data:62, Time:7812
> ID:10, Address:0, Data:2, Time:7813
> ID:11, Address:0, Data:65, Time:7814
> ID:10, Address:0, Data:2, Time:7815
> ID:11, Address:0, Data:66, Time:7816
> ID:10, Address:0, Data:1, Time:7817
> ID:11, Address:0, Data:67, Time:7818
> ID:10, Address:0, Data:2, Time:7819
> ID:11, Address:0, Data:68, Time:7820
> ID:10, Address:0, Data:2, Time:7821
> ID:11, Address:0, Data:72, Time:7822
> ID:10, Address:0, Data:2, Time:7823
> ID:11, Address:0, Data:73, Time:7824
> ID:10, Address:0, Data:2, Time:7825
> ID:11, Address:0, Data:75, Time:7826
> ID:10, Address:0, Data:2, Time:7827
> ID:11, Address:0, Data:76, Time:7828
> ID:10, Address:0, Data:2, Time:7829
> ID:11, Address:0, Data:80, Time:7830
> ID:10, Address:0, Data:3, Time:7831
> ID:11, Address:0, Data:82, Time:7832
> ID:10, Address:0, Data:2, Time:7833
> ID:11, Address:0, Data:84, Time:7834
> ID:10, Address:0, Data:2, Time:7835
> ID:11, Address:0, Data:87, Time:7836
> ID:10, Address:0, Data:1, Time:7837
> ID:11, Address:0, Data:89, Time:7838
> ID:10, Address:0, Data:2, Time:7839
> ID:11, Address:0, Data:92, Time:7840
> ID:10, Address:0, Data:2, Time:7841
> ID:11, Address:0, Data:93, Time:7842
> ID:10, Address:0, Data:2, Time:7843
> ID:11, Address:0, Data:94, Time:7844
> ID:10, Address:0, Data:2, Time:7845
> ID:11, Address:0, Data:95, Time:7846
> ID:10, Address:0, Data:2, Time:7847
> ID:11, Address:0, Data:96, Time:7848
> ID:10, Address:0, Data:2, Time:7849
> ID:11, Address:0, Data:98, Time:7850
> ID:10, Address:0, Data:2, Time:7851
> ID:11, Address:0, Data:99, Time:7852
> ID:10, Address:0, Data:2, Time:7853
> ID:11, Address:0, Data:101, Time:7854
> ID:10, Address:0, Data:1, Time:7855
> ID:11, Address:0, Data:104, Time:7856
> ID:10, Address:0, Data:2, Time:7857
> ID:11, Address:0, Data:105, Time:7858
> ID:10, Address:0, Data:2, Time:7859
> ID:11, Address:0, Data:106, Time:7860
> ID:10, Address:0, Data:3, Time:7861
> ID:11, Address:0, Data:107, Time:7862
> ID:10, Address:0, Data:2, Time:7863
> ID:11, Address:0, Data:109, Time:7864
> ID:10, Address:0, Data:2, Time:7865
> ID:11, Address:0, Data:112, Time:7866
> ID:10, Address:0, Data:2, Time:7867
> ID:11, Address:0, Data:113, Time:7868
> ID:10, Address:0, Data:2, Time:7869
> ID:11, Address:0, Data:116, Time:7870
> ID:10, Address:0, Data:2, Time:7871
> ID:11, Address:0, Data:117, Time:7872
> ID:10, Address:0, Data:1, Time:7873
> ID:11, Address:0, Data:120, Time:7874
> ID:10, Address:0, Data:2, Time:7875
> ID:11, Address:0, Data:125, Time:7876
> ID:10, Address:0, Data:1, Time:7877
> ID:11, Address:0, Data:128, Time:7878
> ID:10, Address:0, Data:2, Time:7879
> ID:11, Address:0, Data:138, Time:7880
> ID:10, Address:0, Data:2, Time:7881
> ID:11, Address:0, Data:141, Time:7882
> ID:10, Address:0, Data:1, Time:7883
> ID:11, Address:0, Data:142, Time:7884
> ID:10, Address:0, Data:1, Time:7885
> ID:11, Address:0, Data:143, Time:7886
> ID:10, Address:0, Data:2, Time:7887
> ID:11, Address:0, Data:145, Time:7888
> ID:10, Address:0, Data:1, Time:7889
> ID:11, Address:0, Data:150, Time:7890
> ID:10, Address:0, Data:2, Time:7891
> ID:11, Address:0, Data:155, Time:7892
> ID:10, Address:0, Data:2, Time:7893
> ID:11, Address:0, Data:156, Time:7894
> ID:10, Address:0, Data:2, Time:7895
> ID:11, Address:0, Data:158, Time:7896
> ID:10, Address:0, Data:2, Time:7897
> ID:11, Address:0, Data:162, Time:7898
> ID:10, Address:0, Data:1, Time:7899
> ID:11, Address:0, Data:164, Time:7900
> ID:10, Address:0, Data:2, Time:7901
> ID:11, Address:0, Data:170, Time:7902
> ID:10, Address:0, Data:2, Time:7903
> ID:11, Address:0, Data:177, Time:7904
> ID:10, Address:0, Data:2, Time:7905
> ID:11, Address:0, Data:180, Time:7906
> ID:10, Address:0, Data:2, Time:7907
> ID:11, Address:0, Data:182, Time:7908
> ID:10, Address:0, Data:1, Time:7909
> ID:11, Address:0, Data:183, Time:7910
> ID:10, Address:0, Data:2, Time:7911
> ID:11, Address:0, Data:186, Time:7912
> ID:10, Address:0, Data:2, Time:7913
> ID:11, Address:0, Data:187, Time:7914
> ID:10, Address:0, Data:2, Time:7915
> ID:11, Address:0, Data:198, Time:7916
> ID:10, Address:0, Data:1, Time:7917
> ID:11, Address:0, Data:201, Time:7918
> ID:10, Address:0, Data:2, Time:7919
> ID:11, Address:0, Data:203, Time:7920
> ID:10, Address:0, Data:2, Time:7921
> ID:11, Address:0, Data:204, Time:7922
> ID:10, Address:0, Data:2, Time:7923
> ID:11, Address:0, Data:205, Time:7924
> ID:10, Address:0, Data:2, Time:7925
> ID:11, Address:0, Data:206, Time:7926
> ID:10, Address:0, Data:2, Time:7927
> ID:11, Address:0, Data:207, Time:7928
> ID:10, Address:0, Data:2, Time:7929
> ID:11, Address:0, Data:213, Time:7930
> ID:10, Address:0, Data:2, Time:7931
> ID:11, Address:0, Data:215, Time:7932
> ID:10, Address:0, Data:2, Time:7933
> ID:11, Address:0, Data:217, Time:7934
> ID:10, Address:0, Data:2, Time:7935
> ID:11, Address:0, Data:221, Time:7936
> ID:10, Address:0, Data:1, Time:7937
> ID:11, Address:0, Data:224, Time:7938
> ID:10, Address:0, Data:2, Time:7939
> ID:11, Address:0, Data:232, Time:7940
> ID:10, Address:0, Data:3, Time:7941
> ID:11, Address:0, Data:236, Time:7942
> ID:10, Address:0, Data:2, Time:7943
> ID:11, Address:0, Data:237, Time:7944
> ID:10, Address:0, Data:2, Time:7945
> ID:11, Address:0, Data:240, Time:7946
7949,8705c7949,8705
< ID:11, Address:0, Data:247, Time:7948
< ID:10, Address:0, Data:2, Time:7949
< ID:11, Address:0, Data:248, Time:7950
< ID:10, Address:0, Data:2, Time:7951
< ID:11, Address:0, Data:250, Time:7952
< ID:10, Address:0, Data:1, Time:7953
< ID:11, Address:0, Data:254, Time:7954
< ID:10, Address:0, Data:2, Time:7955
< ID:8, Address:0, Data:3552, Time:7956
< ID:9, Address:0, Data:3570, Time:7957
< ID:11, Address:0, Data:5, Time:7958
< ID:10, Address:0, Data:2, Time:7959
< ID:11, Address:0, Data:19, Time:7960
< ID:10, Address:0, Data:2, Time:7961
< ID:11, Address:0, Data:29, Time:7962
< ID:10, Address:0, Data:1, Time:7963
< ID:11, Address:0, Data:45, Time:7964
< ID:10, Address:0, Data:2, Time:7965
< ID:11, Address:0, Data:52, Time:7966
< ID:10, Address:0, Data:2, Time:7967
< ID:11, Address:0, Data:59, Time:7968
< ID:10, Address:0, Data:2, Time:7969
< ID:11, Address:0, Data:62, Time:7970
< ID:10, Address:0, Data:2, Time:7971
< ID:11, Address:0, Data:72, Time:7972
< ID:10, Address:0, Data:2, Time:7973
< ID:11, Address:0, Data:96, Time:7974
< ID:10, Address:0, Data:2, Time:7975
< ID:11, Address:0, Data:101, Time:7976
< ID:10, Address:0, Data:1, Time:7977
< ID:11, Address:0, Data:145, Time:7978
< ID:10, Address:0, Data:1, Time:7979
< ID:11, Address:0, Data:162, Time:7980
< ID:10, Address:0, Data:1, Time:7981
< ID:11, Address:0, Data:177, Time:7982
< ID:10, Address:0, Data:2, Time:7983
< ID:11, Address:0, Data:207, Time:7984
< ID:10, Address:0, Data:2, Time:7985
< ID:11, Address:0, Data:214, Time:7986
< ID:10, Address:0, Data:2, Time:7987
< ID:11, Address:0, Data:220, Time:7988
< ID:10, Address:0, Data:1, Time:7989
< ID:11, Address:0, Data:237, Time:7990
< ID:10, Address:0, Data:2, Time:7991
< ID:11, Address:0, Data:254, Time:7992
< ID:10, Address:0, Data:2, Time:7993
< ID:8, Address:0, Data:3570, Time:7994
< ID:9, Address:0, Data:3586, Time:7995
< ID:11, Address:0, Data:10, Time:7996
< ID:10, Address:0, Data:1, Time:7997
< ID:11, Address:0, Data:19, Time:7998
< ID:10, Address:0, Data:2, Time:7999
< ID:11, Address:0, Data:29, Time:8000
< ID:10, Address:0, Data:1, Time:8001
< ID:11, Address:0, Data:45, Time:8002
< ID:10, Address:0, Data:2, Time:8003
< ID:11, Address:0, Data:75, Time:8004
< ID:10, Address:0, Data:2, Time:8005
< ID:11, Address:0, Data:96, Time:8006
< ID:10, Address:0, Data:2, Time:8007
< ID:11, Address:0, Data:98, Time:8008
< ID:10, Address:0, Data:2, Time:8009
< ID:11, Address:0, Data:142, Time:8010
< ID:10, Address:0, Data:1, Time:8011
< ID:11, Address:0, Data:145, Time:8012
< ID:10, Address:0, Data:1, Time:8013
< ID:11, Address:0, Data:155, Time:8014
< ID:10, Address:0, Data:2, Time:8015
< ID:11, Address:0, Data:170, Time:8016
< ID:10, Address:0, Data:2, Time:8017
< ID:11, Address:0, Data:195, Time:8018
< ID:10, Address:0, Data:2, Time:8019
< ID:11, Address:0, Data:231, Time:8020
< ID:10, Address:0, Data:2, Time:8021
< ID:11, Address:0, Data:240, Time:8022
< ID:10, Address:0, Data:1, Time:8023
< ID:11, Address:0, Data:250, Time:8024
< ID:10, Address:0, Data:1, Time:8025
< ID:11, Address:0, Data:254, Time:8026
< ID:10, Address:0, Data:2, Time:8027
< ID:8, Address:0, Data:3586, Time:8028
< ID:9, Address:0, Data:3594, Time:8029
< ID:11, Address:0, Data:29, Time:8030
< ID:10, Address:0, Data:1, Time:8031
< ID:11, Address:0, Data:79, Time:8032
< ID:10, Address:0, Data:2, Time:8033
< ID:11, Address:0, Data:96, Time:8034
< ID:10, Address:0, Data:2, Time:8035
< ID:11, Address:0, Data:98, Time:8036
< ID:10, Address:0, Data:2, Time:8037
< ID:11, Address:0, Data:105, Time:8038
< ID:10, Address:0, Data:2, Time:8039
< ID:11, Address:0, Data:198, Time:8040
< ID:10, Address:0, Data:1, Time:8041
< ID:11, Address:0, Data:214, Time:8042
< ID:10, Address:0, Data:2, Time:8043
< ID:11, Address:0, Data:248, Time:8044
< ID:10, Address:0, Data:2, Time:8045
< ID:8, Address:0, Data:3594, Time:8046
< ID:9, Address:0, Data:3595, Time:8047
< ID:11, Address:0, Data:10, Time:8048
< ID:10, Address:0, Data:1, Time:8049
< ID:8, Address:0, Data:3595, Time:8050
< ID:9, Address:0, Data:3602, Time:8051
< ID:11, Address:0, Data:19, Time:8052
< ID:10, Address:0, Data:2, Time:8053
< ID:11, Address:0, Data:29, Time:8054
< ID:10, Address:0, Data:1, Time:8055
< ID:11, Address:0, Data:39, Time:8056
< ID:10, Address:0, Data:2, Time:8057
< ID:11, Address:0, Data:47, Time:8058
< ID:10, Address:0, Data:2, Time:8059
< ID:11, Address:0, Data:149, Time:8060
< ID:10, Address:0, Data:1, Time:8061
< ID:11, Address:0, Data:240, Time:8062
< ID:10, Address:0, Data:1, Time:8063
< ID:11, Address:0, Data:255, Time:8064
< ID:10, Address:0, Data:2, Time:8065
< ID:8, Address:0, Data:3689, Time:8066
< ID:9, Address:0, Data:3696, Time:8067
< ID:11, Address:0, Data:10, Time:8068
< ID:10, Address:0, Data:1, Time:8069
< ID:11, Address:0, Data:11, Time:8070
< ID:10, Address:0, Data:2, Time:8071
< ID:11, Address:0, Data:29, Time:8072
< ID:10, Address:0, Data:1, Time:8073
< ID:11, Address:0, Data:45, Time:8074
< ID:10, Address:0, Data:2, Time:8075
< ID:11, Address:0, Data:105, Time:8076
< ID:10, Address:0, Data:2, Time:8077
< ID:11, Address:0, Data:180, Time:8078
< ID:10, Address:0, Data:2, Time:8079
< ID:11, Address:0, Data:231, Time:8080
< ID:10, Address:0, Data:2, Time:8081
< ID:8, Address:0, Data:3696, Time:8082
< ID:9, Address:0, Data:3698, Time:8083
< ID:11, Address:0, Data:29, Time:8084
< ID:10, Address:0, Data:1, Time:8085
< ID:11, Address:0, Data:113, Time:8086
< ID:10, Address:0, Data:2, Time:8087
< ID:8, Address:0, Data:3698, Time:8088
< ID:9, Address:0, Data:3717, Time:8089
< ID:11, Address:0, Data:10, Time:8090
< ID:10, Address:0, Data:1, Time:8091
< ID:11, Address:0, Data:19, Time:8092
< ID:10, Address:0, Data:2, Time:8093
< ID:11, Address:0, Data:21, Time:8094
< ID:10, Address:0, Data:2, Time:8095
< ID:11, Address:0, Data:29, Time:8096
< ID:10, Address:0, Data:1, Time:8097
< ID:11, Address:0, Data:45, Time:8098
< ID:10, Address:0, Data:2, Time:8099
< ID:11, Address:0, Data:52, Time:8100
< ID:10, Address:0, Data:2, Time:8101
< ID:11, Address:0, Data:69, Time:8102
< ID:10, Address:0, Data:1, Time:8103
< ID:11, Address:0, Data:72, Time:8104
< ID:10, Address:0, Data:2, Time:8105
< ID:11, Address:0, Data:85, Time:8106
< ID:10, Address:0, Data:2, Time:8107
< ID:11, Address:0, Data:86, Time:8108
< ID:10, Address:0, Data:2, Time:8109
< ID:11, Address:0, Data:87, Time:8110
< ID:10, Address:0, Data:1, Time:8111
< ID:11, Address:0, Data:96, Time:8112
< ID:10, Address:0, Data:2, Time:8113
< ID:11, Address:0, Data:141, Time:8114
< ID:10, Address:0, Data:1, Time:8115
< ID:11, Address:0, Data:170, Time:8116
< ID:10, Address:0, Data:2, Time:8117
< ID:11, Address:0, Data:207, Time:8118
< ID:10, Address:0, Data:2, Time:8119
< ID:11, Address:0, Data:214, Time:8120
< ID:10, Address:0, Data:2, Time:8121
< ID:11, Address:0, Data:220, Time:8122
< ID:10, Address:0, Data:1, Time:8123
< ID:11, Address:0, Data:237, Time:8124
< ID:10, Address:0, Data:2, Time:8125
< ID:11, Address:0, Data:240, Time:8126
< ID:10, Address:0, Data:1, Time:8127
< ID:8, Address:0, Data:3717, Time:8128
< ID:9, Address:0, Data:3738, Time:8129
< ID:11, Address:0, Data:19, Time:8130
< ID:10, Address:0, Data:2, Time:8131
< ID:11, Address:0, Data:29, Time:8132
< ID:10, Address:0, Data:1, Time:8133
< ID:11, Address:0, Data:40, Time:8134
< ID:10, Address:0, Data:2, Time:8135
< ID:11, Address:0, Data:45, Time:8136
< ID:10, Address:0, Data:2, Time:8137
< ID:11, Address:0, Data:56, Time:8138
< ID:10, Address:0, Data:1, Time:8139
< ID:11, Address:0, Data:69, Time:8140
< ID:10, Address:0, Data:1, Time:8141
< ID:11, Address:0, Data:72, Time:8142
< ID:10, Address:0, Data:2, Time:8143
< ID:11, Address:0, Data:82, Time:8144
< ID:10, Address:0, Data:2, Time:8145
< ID:11, Address:0, Data:96, Time:8146
< ID:10, Address:0, Data:2, Time:8147
< ID:11, Address:0, Data:101, Time:8148
< ID:10, Address:0, Data:1, Time:8149
< ID:11, Address:0, Data:105, Time:8150
< ID:10, Address:0, Data:2, Time:8151
< ID:11, Address:0, Data:116, Time:8152
< ID:10, Address:0, Data:2, Time:8153
< ID:11, Address:0, Data:145, Time:8154
< ID:10, Address:0, Data:1, Time:8155
< ID:11, Address:0, Data:160, Time:8156
< ID:10, Address:0, Data:2, Time:8157
< ID:11, Address:0, Data:164, Time:8158
< ID:10, Address:0, Data:2, Time:8159
< ID:11, Address:0, Data:198, Time:8160
< ID:10, Address:0, Data:1, Time:8161
< ID:11, Address:0, Data:204, Time:8162
< ID:10, Address:0, Data:2, Time:8163
< ID:11, Address:0, Data:206, Time:8164
< ID:10, Address:0, Data:2, Time:8165
< ID:11, Address:0, Data:220, Time:8166
< ID:10, Address:0, Data:1, Time:8167
< ID:11, Address:0, Data:226, Time:8168
< ID:10, Address:0, Data:2, Time:8169
< ID:11, Address:0, Data:246, Time:8170
< ID:10, Address:0, Data:2, Time:8171
< ID:8, Address:0, Data:3738, Time:8172
< ID:9, Address:0, Data:3746, Time:8173
< ID:11, Address:0, Data:10, Time:8174
< ID:10, Address:0, Data:1, Time:8175
< ID:11, Address:0, Data:67, Time:8176
< ID:10, Address:0, Data:2, Time:8177
< ID:11, Address:0, Data:75, Time:8178
< ID:10, Address:0, Data:2, Time:8179
< ID:11, Address:0, Data:89, Time:8180
< ID:10, Address:0, Data:2, Time:8181
< ID:11, Address:0, Data:159, Time:8182
< ID:10, Address:0, Data:2, Time:8183
< ID:11, Address:0, Data:198, Time:8184
< ID:10, Address:0, Data:1, Time:8185
< ID:11, Address:0, Data:225, Time:8186
< ID:10, Address:0, Data:2, Time:8187
< ID:11, Address:0, Data:232, Time:8188
< ID:10, Address:0, Data:2, Time:8189
< ID:8, Address:0, Data:3746, Time:8190
< ID:9, Address:0, Data:3754, Time:8191
< ID:11, Address:0, Data:10, Time:8192
< ID:10, Address:0, Data:1, Time:8193
< ID:11, Address:0, Data:66, Time:8194
< ID:10, Address:0, Data:1, Time:8195
< ID:11, Address:0, Data:72, Time:8196
< ID:10, Address:0, Data:2, Time:8197
< ID:11, Address:0, Data:96, Time:8198
< ID:10, Address:0, Data:2, Time:8199
< ID:11, Address:0, Data:137, Time:8200
< ID:10, Address:0, Data:2, Time:8201
< ID:11, Address:0, Data:145, Time:8202
< ID:10, Address:0, Data:1, Time:8203
< ID:11, Address:0, Data:146, Time:8204
< ID:10, Address:0, Data:2, Time:8205
< ID:11, Address:0, Data:207, Time:8206
< ID:10, Address:0, Data:2, Time:8207
< ID:8, Address:0, Data:3754, Time:8208
< ID:9, Address:0, Data:3755, Time:8209
< ID:11, Address:0, Data:29, Time:8210
< ID:10, Address:0, Data:1, Time:8211
< ID:8, Address:0, Data:3756, Time:8212
< ID:9, Address:0, Data:3757, Time:8213
< ID:11, Address:0, Data:29, Time:8214
< ID:10, Address:0, Data:1, Time:8215
< ID:8, Address:0, Data:3757, Time:8216
< ID:9, Address:0, Data:3805, Time:8217
< ID:11, Address:0, Data:4, Time:8218
< ID:10, Address:0, Data:2, Time:8219
< ID:11, Address:0, Data:5, Time:8220
< ID:10, Address:0, Data:2, Time:8221
